2016-11-16 11:32:23,929 : INFO : collecting all words and their counts
2016-11-16 11:32:23,929 : INFO : PROGRESS: at example #0, processed 0 words (0/s), 0 word types, 0 tags
2016-11-16 11:32:24,016 : INFO : collected 11802 word types and 13 unique tags from a corpus of 4880 examples and 95616 words
2016-11-16 11:32:24,024 : INFO : min_count=5 retains 2637 unique words (drops 9165)
2016-11-16 11:32:24,025 : INFO : min_count leaves 81620 word corpus (85% of original 95616)
2016-11-16 11:32:24,029 : INFO : deleting the raw counts dictionary of 11802 items
2016-11-16 11:32:24,029 : INFO : sample=0 downsamples 0 most-common words
2016-11-16 11:32:24,029 : INFO : downsampling leaves estimated 81620 word corpus (100.0% of prior 81620)
2016-11-16 11:32:24,029 : INFO : estimated required memory for 2637 words and 300 dimensions: 8192900 bytes
2016-11-16 11:32:24,031 : INFO : constructing a huffman tree from 2637 words
2016-11-16 11:32:24,086 : INFO : built huffman tree with maximum node depth 14
2016-11-16 11:32:24,087 : INFO : resetting layer weights
2016-12-04 22:02:08,702 : DEBUG : queueing job #9801 (9776 words, 20 sentences) at alpha 0.00190
2016-12-04 22:02:08,716 : DEBUG : queueing job #9802 (9690 words, 14 sentences) at alpha 0.00189
2016-12-04 22:02:08,737 : DEBUG : queueing job #9803 (9705 words, 26 sentences) at alpha 0.00189
2016-12-04 22:02:08,749 : DEBUG : queueing job #9804 (8784 words, 34 sentences) at alpha 0.00189
2016-12-04 22:02:08,759 : DEBUG : queueing job #9805 (9964 words, 27 sentences) at alpha 0.00189
2016-12-04 22:02:08,772 : DEBUG : queueing job #9806 (9527 words, 31 sentences) at alpha 0.00189
2016-12-04 22:02:08,793 : DEBUG : queueing job #9807 (9678 words, 13 sentences) at alpha 0.00188
2016-12-04 22:02:08,799 : DEBUG : queueing job #9808 (9749 words, 34 sentences) at alpha 0.00188
2016-12-04 22:02:08,819 : DEBUG : queueing job #9809 (9653 words, 29 sentences) at alpha 0.00188
2016-12-04 22:02:08,832 : DEBUG : queueing job #9810 (9894 words, 47 sentences) at alpha 0.00188
2016-12-04 22:02:08,841 : DEBUG : queueing job #9811 (9432 words, 30 sentences) at alpha 0.00187
2016-12-04 22:02:08,842 : DEBUG : queueing job #9812 (9241 words, 32 sentences) at alpha 0.00187
2016-12-04 22:02:08,872 : DEBUG : queueing job #9813 (9634 words, 22 sentences) at alpha 0.00187
2016-12-04 22:02:08,892 : DEBUG : queueing job #9814 (8224 words, 37 sentences) at alpha 0.00187
2016-12-04 22:02:08,897 : DEBUG : queueing job #9815 (9759 words, 17 sentences) at alpha 0.00186
2016-12-04 22:02:08,901 : DEBUG : queueing job #9816 (9563 words, 24 sentences) at alpha 0.00186
2016-12-04 22:02:08,925 : DEBUG : queueing job #9817 (9946 words, 28 sentences) at alpha 0.00186
2016-12-04 22:02:08,953 : DEBUG : queueing job #9818 (9293 words, 18 sentences) at alpha 0.00186
2016-12-04 22:02:08,956 : DEBUG : queueing job #9819 (9906 words, 28 sentences) at alpha 0.00186
2016-12-04 22:02:08,959 : DEBUG : queueing job #9820 (9328 words, 27 sentences) at alpha 0.00185
2016-12-04 22:02:08,985 : DEBUG : queueing job #9821 (8945 words, 9 sentences) at alpha 0.00185
2016-12-04 22:02:09,009 : DEBUG : queueing job #9822 (9826 words, 34 sentences) at alpha 0.00185
2016-12-04 22:02:09,014 : DEBUG : queueing job #9823 (8676 words, 26 sentences) at alpha 0.00185
2016-12-04 22:02:09,016 : DEBUG : queueing job #9824 (9338 words, 25 sentences) at alpha 0.00185
2016-12-04 22:02:09,040 : DEBUG : queueing job #9825 (7857 words, 15 sentences) at alpha 0.00184
2016-12-04 22:02:09,065 : DEBUG : queueing job #9826 (9811 words, 12 sentences) at alpha 0.00184
2016-12-04 22:02:09,065 : DEBUG : queueing job #9827 (6630 words, 19 sentences) at alpha 0.00184
2016-12-04 22:02:09,072 : DEBUG : queueing job #9828 (9832 words, 8 sentences) at alpha 0.00184
2016-12-04 22:02:09,097 : DEBUG : queueing job #9829 (9179 words, 17 sentences) at alpha 0.00184
2016-12-04 22:02:09,119 : DEBUG : queueing job #9830 (9331 words, 10 sentences) at alpha 0.00184
2016-12-04 22:02:09,125 : DEBUG : queueing job #9831 (8199 words, 21 sentences) at alpha 0.00184
2016-12-04 22:02:09,131 : DEBUG : queueing job #9832 (9612 words, 6 sentences) at alpha 0.00184
2016-12-04 22:02:09,153 : DEBUG : queueing job #9833 (9946 words, 19 sentences) at alpha 0.00184
2016-12-04 22:02:09,171 : DEBUG : queueing job #9834 (9698 words, 28 sentences) at alpha 0.00183
2016-12-04 22:02:09,180 : DEBUG : queueing job #9835 (7915 words, 28 sentences) at alpha 0.00183
2016-12-04 22:02:09,184 : DEBUG : queueing job #9836 (6399 words, 27 sentences) at alpha 0.00183
2016-12-04 22:02:09,209 : DEBUG : queueing job #9837 (9982 words, 4 sentences) at alpha 0.00183
2016-12-04 22:02:09,216 : DEBUG : queueing job #9838 (8845 words, 28 sentences) at alpha 0.00183
2016-12-04 22:02:09,224 : DEBUG : queueing job #9839 (9929 words, 19 sentences) at alpha 0.00182
2016-12-04 22:02:09,239 : DEBUG : queueing job #9840 (9970 words, 35 sentences) at alpha 0.00182
2016-12-04 22:02:09,266 : DEBUG : queueing job #9841 (9850 words, 37 sentences) at alpha 0.00182
2016-12-04 22:02:09,272 : DEBUG : queueing job #9842 (8757 words, 24 sentences) at alpha 0.00182
2016-12-04 22:02:09,280 : DEBUG : queueing job #9843 (9034 words, 17 sentences) at alpha 0.00182
2016-12-04 22:02:09,288 : DEBUG : queueing job #9844 (9339 words, 15 sentences) at alpha 0.00181
2016-12-04 22:02:09,322 : DEBUG : queueing job #9845 (9232 words, 28 sentences) at alpha 0.00181
2016-12-04 22:02:09,331 : DEBUG : queueing job #9846 (7419 words, 10 sentences) at alpha 0.00181
2016-12-04 22:02:09,335 : DEBUG : queueing job #9847 (8458 words, 18 sentences) at alpha 0.00181
2016-12-04 22:02:09,340 : DEBUG : queueing job #9848 (9848 words, 14 sentences) at alpha 0.00181
2016-12-04 22:02:09,359 : DEBUG : queueing job #9849 (9556 words, 27 sentences) at alpha 0.00181
2016-12-04 22:02:09,388 : DEBUG : queueing job #9850 (8976 words, 26 sentences) at alpha 0.00180
2016-12-04 22:02:09,389 : DEBUG : queueing job #9851 (9339 words, 25 sentences) at alpha 0.00180
2016-12-04 22:02:09,400 : DEBUG : queueing job #9852 (9039 words, 22 sentences) at alpha 0.00180
2016-12-04 22:02:09,421 : DEBUG : queueing job #9853 (9983 words, 36 sentences) at alpha 0.00180
2016-12-04 22:02:09,439 : DEBUG : queueing job #9854 (9966 words, 25 sentences) at alpha 0.00180
2016-12-04 22:02:09,448 : DEBUG : queueing job #9855 (9912 words, 41 sentences) at alpha 0.00179
2016-12-04 22:02:09,456 : DEBUG : queueing job #9856 (9968 words, 47 sentences) at alpha 0.00179
2016-12-04 22:02:09,477 : DEBUG : queueing job #9857 (9919 words, 31 sentences) at alpha 0.00179
2016-12-04 22:02:09,493 : DEBUG : queueing job #9858 (9479 words, 39 sentences) at alpha 0.00178
2016-12-04 22:02:09,495 : DEBUG : queueing job #9859 (9998 words, 40 sentences) at alpha 0.00178
2016-12-04 22:02:09,504 : DEBUG : queueing job #9860 (8234 words, 21 sentences) at alpha 0.00178
2016-12-04 22:02:09,535 : DEBUG : queueing job #9861 (9866 words, 24 sentences) at alpha 0.00178
2016-12-04 22:02:09,550 : DEBUG : queueing job #9862 (9905 words, 29 sentences) at alpha 0.00177
2016-12-04 22:02:09,552 : DEBUG : queueing job #9863 (9932 words, 29 sentences) at alpha 0.00177
2016-12-04 22:02:09,559 : DEBUG : queueing job #9864 (9113 words, 31 sentences) at alpha 0.00177
2016-12-04 22:02:09,588 : DEBUG : queueing job #9865 (9438 words, 11 sentences) at alpha 0.00177
2016-12-04 22:02:09,608 : DEBUG : queueing job #9866 (9999 words, 26 sentences) at alpha 0.00177
2016-12-04 22:02:09,610 : DEBUG : queueing job #9867 (8906 words, 20 sentences) at alpha 0.00176
2016-12-04 22:02:09,621 : DEBUG : queueing job #9868 (9971 words, 13 sentences) at alpha 0.00176
2016-12-04 22:02:09,648 : DEBUG : queueing job #9869 (2035 words, 14 sentences) at alpha 0.00176
2016-12-04 22:02:09,666 : DEBUG : queueing job #9870 (9995 words, 2 sentences) at alpha 0.00176
2016-12-04 22:02:09,669 : DEBUG : queueing job #9871 (9256 words, 38 sentences) at alpha 0.00176
2016-12-04 22:02:09,679 : DEBUG : queueing job #9872 (9984 words, 32 sentences) at alpha 0.00176
2016-12-04 22:02:09,697 : DEBUG : queueing job #9873 (9136 words, 29 sentences) at alpha 0.00175
2016-12-04 22:02:09,725 : INFO : PROGRESS: at 93.28% examples, 659458 words/s, in_qsize 7, out_qsize 0
2016-12-04 22:02:09,725 : DEBUG : queueing job #9874 (8906 words, 23 sentences) at alpha 0.00175
2016-12-04 22:02:09,727 : DEBUG : queueing job #9875 (9667 words, 35 sentences) at alpha 0.00175
2016-12-04 22:02:09,746 : DEBUG : queueing job #9876 (9475 words, 30 sentences) at alpha 0.00175
2016-12-04 22:02:09,751 : DEBUG : queueing job #9877 (9076 words, 22 sentences) at alpha 0.00174
2016-12-04 22:02:09,777 : DEBUG : queueing job #9878 (9556 words, 20 sentences) at alpha 0.00174
2016-12-04 22:02:09,789 : DEBUG : queueing job #9879 (9445 words, 36 sentences) at alpha 0.00174
2016-12-04 22:02:09,792 : DEBUG : queueing job #9880 (9895 words, 31 sentences) at alpha 0.00174
2016-12-04 22:02:09,796 : DEBUG : queueing job #9881 (8656 words, 23 sentences) at alpha 0.00174
2016-12-04 22:02:09,813 : DEBUG : queueing job #9882 (9976 words, 30 sentences) at alpha 0.00173
2016-12-04 22:02:09,844 : DEBUG : queueing job #9883 (9466 words, 34 sentences) at alpha 0.00173
2016-12-04 22:02:09,850 : DEBUG : queueing job #9884 (9996 words, 19 sentences) at alpha 0.00173
2016-12-04 22:02:09,857 : DEBUG : queueing job #9885 (7986 words, 40 sentences) at alpha 0.00173
2016-12-04 22:02:09,867 : DEBUG : queueing job #9886 (9880 words, 11 sentences) at alpha 0.00172
2016-12-04 22:02:09,898 : DEBUG : queueing job #9887 (9062 words, 33 sentences) at alpha 0.00172
2016-12-04 22:02:09,908 : DEBUG : queueing job #9888 (9992 words, 34 sentences) at alpha 0.00172
2016-12-04 22:02:09,913 : DEBUG : queueing job #9889 (9757 words, 44 sentences) at alpha 0.00172
2016-12-04 22:02:09,920 : DEBUG : queueing job #9890 (9906 words, 31 sentences) at alpha 0.00171
2016-12-04 22:02:09,955 : DEBUG : queueing job #9891 (9634 words, 29 sentences) at alpha 0.00171
2016-12-04 22:02:09,966 : DEBUG : queueing job #9892 (9959 words, 36 sentences) at alpha 0.00171
2016-12-04 22:02:09,972 : DEBUG : queueing job #9893 (9807 words, 29 sentences) at alpha 0.00171
2016-12-04 22:02:09,972 : DEBUG : queueing job #9894 (9796 words, 33 sentences) at alpha 0.00170
2016-12-04 22:02:10,015 : DEBUG : queueing job #9895 (9459 words, 27 sentences) at alpha 0.00170
2016-12-04 22:02:10,022 : DEBUG : queueing job #9896 (8743 words, 22 sentences) at alpha 0.00170
2016-12-04 22:02:10,023 : DEBUG : queueing job #9897 (9796 words, 32 sentences) at alpha 0.00170
2016-12-04 22:02:10,032 : DEBUG : queueing job #9898 (9911 words, 36 sentences) at alpha 0.00169
2016-12-04 22:02:10,072 : DEBUG : queueing job #9899 (9866 words, 33 sentences) at alpha 0.00169
2016-12-04 22:02:10,077 : DEBUG : queueing job #9900 (9616 words, 42 sentences) at alpha 0.00169
2016-12-04 22:02:10,085 : DEBUG : queueing job #9901 (9944 words, 18 sentences) at alpha 0.00168
2016-12-04 22:02:10,090 : DEBUG : queueing job #9902 (9977 words, 29 sentences) at alpha 0.00168
2016-12-04 22:02:10,131 : DEBUG : queueing job #9903 (9747 words, 31 sentences) at alpha 0.00168
2016-12-04 22:02:10,135 : DEBUG : queueing job #9904 (8614 words, 39 sentences) at alpha 0.00168
2016-12-04 22:02:10,145 : DEBUG : queueing job #9905 (8498 words, 23 sentences) at alpha 0.00168
2016-12-04 22:02:10,148 : DEBUG : queueing job #9906 (9805 words, 29 sentences) at alpha 0.00167
2016-12-04 22:02:10,188 : DEBUG : queueing job #9907 (9339 words, 39 sentences) at alpha 0.00167
2016-12-04 22:02:10,190 : DEBUG : queueing job #9908 (9756 words, 21 sentences) at alpha 0.00167
2016-12-04 22:02:10,197 : DEBUG : queueing job #9909 (9092 words, 33 sentences) at alpha 0.00167
2016-12-04 22:02:10,208 : DEBUG : queueing job #9910 (9886 words, 16 sentences) at alpha 0.00166
2016-12-04 22:02:10,249 : DEBUG : queueing job #9911 (8936 words, 16 sentences) at alpha 0.00166
2016-12-04 22:02:10,251 : DEBUG : queueing job #9912 (9774 words, 15 sentences) at alpha 0.00166
2016-12-04 22:02:10,257 : DEBUG : queueing job #9913 (9508 words, 24 sentences) at alpha 0.00166
2016-12-04 22:02:10,265 : DEBUG : queueing job #9914 (9249 words, 12 sentences) at alpha 0.00166
2016-12-04 22:02:10,306 : DEBUG : queueing job #9915 (9909 words, 19 sentences) at alpha 0.00166
2016-12-04 22:02:10,309 : DEBUG : queueing job #9916 (1962 words, 7 sentences) at alpha 0.00165
2016-12-04 22:02:10,310 : DEBUG : queueing job #9917 (9969 words, 2 sentences) at alpha 0.00165
2016-12-04 22:02:10,316 : DEBUG : queueing job #9918 (9633 words, 24 sentences) at alpha 0.00165
2016-12-04 22:02:10,364 : DEBUG : queueing job #9919 (7334 words, 19 sentences) at alpha 0.00165
2016-12-04 22:02:10,365 : DEBUG : queueing job #9920 (9247 words, 36 sentences) at alpha 0.00165
2016-12-04 22:02:10,369 : DEBUG : queueing job #9921 (9462 words, 20 sentences) at alpha 0.00165
2016-12-04 22:02:10,372 : DEBUG : queueing job #9922 (7167 words, 20 sentences) at alpha 0.00165
2016-12-04 22:02:10,419 : DEBUG : queueing job #9923 (9777 words, 34 sentences) at alpha 0.00164
2016-12-04 22:02:10,422 : DEBUG : queueing job #9924 (9997 words, 22 sentences) at alpha 0.00164
2016-12-04 22:02:10,426 : DEBUG : queueing job #9925 (9986 words, 42 sentences) at alpha 0.00164
2016-12-04 22:02:10,429 : DEBUG : queueing job #9926 (9999 words, 50 sentences) at alpha 0.00164
2016-12-04 22:02:10,438 : DEBUG : queueing job #9927 (9663 words, 28 sentences) at alpha 0.00163
2016-12-04 22:02:10,473 : DEBUG : queueing job #9928 (9935 words, 39 sentences) at alpha 0.00163
2016-12-04 22:02:10,477 : DEBUG : queueing job #9929 (5289 words, 9 sentences) at alpha 0.00163
2016-12-04 22:02:10,485 : DEBUG : queueing job #9930 (9974 words, 15 sentences) at alpha 0.00163
2016-12-04 22:02:10,497 : DEBUG : queueing job #9931 (9669 words, 22 sentences) at alpha 0.00162
2016-12-04 22:02:10,518 : DEBUG : queueing job #9932 (9315 words, 30 sentences) at alpha 0.00162
2016-12-04 22:02:10,533 : DEBUG : queueing job #9933 (7541 words, 21 sentences) at alpha 0.00162
2016-12-04 22:02:10,539 : DEBUG : queueing job #9934 (9996 words, 8 sentences) at alpha 0.00162
2016-12-04 22:02:10,540 : DEBUG : queueing job #9935 (6676 words, 24 sentences) at alpha 0.00162
2016-12-04 22:02:10,577 : DEBUG : queueing job #9936 (8722 words, 11 sentences) at alpha 0.00162
2016-12-04 22:02:10,591 : DEBUG : queueing job #9937 (9822 words, 19 sentences) at alpha 0.00162
2016-12-04 22:02:10,600 : DEBUG : queueing job #9938 (4521 words, 16 sentences) at alpha 0.00161
2016-12-04 22:02:10,601 : DEBUG : queueing job #9939 (9728 words, 4 sentences) at alpha 0.00161
2016-12-04 22:02:10,630 : DEBUG : queueing job #9940 (5229 words, 7 sentences) at alpha 0.00161
2016-12-04 22:02:10,632 : DEBUG : queueing job #9941 (9964 words, 20 sentences) at alpha 0.00161
2016-12-04 22:02:10,653 : DEBUG : queueing job #9942 (9809 words, 37 sentences) at alpha 0.00161
2016-12-04 22:02:10,661 : DEBUG : queueing job #9943 (9882 words, 31 sentences) at alpha 0.00161
2016-12-04 22:02:10,687 : DEBUG : queueing job #9944 (9150 words, 30 sentences) at alpha 0.00160
2016-12-04 22:02:10,688 : DEBUG : queueing job #9945 (9989 words, 33 sentences) at alpha 0.00160
2016-12-04 22:02:10,697 : DEBUG : queueing job #9946 (9771 words, 21 sentences) at alpha 0.00160
2016-12-04 22:02:10,718 : DEBUG : queueing job #9947 (9604 words, 7 sentences) at alpha 0.00160
2016-12-04 22:02:10,727 : INFO : PROGRESS: at 93.91% examples, 659690 words/s, in_qsize 7, out_qsize 0
2016-12-04 22:02:10,728 : DEBUG : queueing job #9948 (9717 words, 29 sentences) at alpha 0.00160
2016-12-04 22:02:10,739 : DEBUG : queueing job #9949 (9327 words, 33 sentences) at alpha 0.00159
2016-12-04 22:02:10,749 : DEBUG : queueing job #9950 (9822 words, 27 sentences) at alpha 0.00159
2016-12-04 22:02:10,757 : DEBUG : queueing job #9951 (5672 words, 10 sentences) at alpha 0.00159
2016-12-04 22:02:10,771 : DEBUG : queueing job #9952 (9844 words, 10 sentences) at alpha 0.00159
2016-12-04 22:02:10,783 : DEBUG : queueing job #9953 (9993 words, 43 sentences) at alpha 0.00159
2016-12-04 22:02:10,808 : DEBUG : queueing job #9954 (9884 words, 32 sentences) at alpha 0.00158
2016-12-04 22:02:10,816 : DEBUG : queueing job #9955 (9992 words, 28 sentences) at alpha 0.00158
2016-12-04 22:02:10,828 : DEBUG : queueing job #9956 (9356 words, 29 sentences) at alpha 0.00158
2016-12-04 22:02:10,839 : DEBUG : queueing job #9957 (9815 words, 25 sentences) at alpha 0.00158
2016-12-04 22:02:10,871 : DEBUG : queueing job #9958 (9158 words, 23 sentences) at alpha 0.00158
2016-12-04 22:02:10,876 : DEBUG : queueing job #9959 (9920 words, 23 sentences) at alpha 0.00157
2016-12-04 22:02:10,886 : DEBUG : queueing job #9960 (9793 words, 26 sentences) at alpha 0.00157
2016-12-04 22:02:10,894 : DEBUG : queueing job #9961 (9786 words, 39 sentences) at alpha 0.00157
2016-12-04 22:02:10,921 : DEBUG : queueing job #9962 (9978 words, 33 sentences) at alpha 0.00157
2016-12-04 22:02:10,926 : DEBUG : queueing job #9963 (9948 words, 33 sentences) at alpha 0.00156
2016-12-04 22:02:10,935 : DEBUG : queueing job #9964 (8896 words, 29 sentences) at alpha 0.00156
2016-12-04 22:02:10,949 : DEBUG : queueing job #9965 (9927 words, 27 sentences) at alpha 0.00156
2016-12-04 22:02:10,981 : DEBUG : queueing job #9966 (9941 words, 16 sentences) at alpha 0.00156
2016-12-04 22:02:10,985 : DEBUG : queueing job #9967 (4291 words, 14 sentences) at alpha 0.00155
2016-12-04 22:02:10,991 : DEBUG : queueing job #9968 (9989 words, 7 sentences) at alpha 0.00155
2016-12-04 22:02:11,001 : DEBUG : queueing job #9969 (9397 words, 38 sentences) at alpha 0.00155
2016-12-04 22:02:11,037 : DEBUG : queueing job #9970 (6193 words, 24 sentences) at alpha 0.00155
2016-12-04 22:02:11,038 : DEBUG : queueing job #9971 (8406 words, 9 sentences) at alpha 0.00155
2016-12-04 22:02:11,050 : DEBUG : queueing job #9972 (6529 words, 16 sentences) at alpha 0.00155
2016-12-04 22:02:11,061 : DEBUG : queueing job #9973 (7914 words, 19 sentences) at alpha 0.00155
2016-12-04 22:02:11,099 : DEBUG : queueing job #9974 (9212 words, 27 sentences) at alpha 0.00154
2016-12-04 22:02:11,101 : DEBUG : queueing job #9975 (9948 words, 19 sentences) at alpha 0.00154
2016-12-04 22:02:11,112 : DEBUG : queueing job #9976 (9932 words, 26 sentences) at alpha 0.00154
2016-12-04 22:02:11,116 : DEBUG : queueing job #9977 (8146 words, 23 sentences) at alpha 0.00154
2016-12-04 22:02:11,141 : DEBUG : queueing job #9978 (9768 words, 83 sentences) at alpha 0.00154
2016-12-04 22:02:11,155 : DEBUG : queueing job #9979 (9989 words, 123 sentences) at alpha 0.00153
2016-12-04 22:02:11,162 : DEBUG : queueing job #9980 (9992 words, 124 sentences) at alpha 0.00152
2016-12-04 22:02:11,171 : DEBUG : queueing job #9981 (9849 words, 52 sentences) at alpha 0.00151
2016-12-04 22:02:11,197 : DEBUG : queueing job #9982 (9591 words, 77 sentences) at alpha 0.00151
2016-12-04 22:02:11,200 : DEBUG : queueing job #9983 (9882 words, 37 sentences) at alpha 0.00150
2016-12-04 22:02:11,213 : DEBUG : queueing job #9984 (9843 words, 52 sentences) at alpha 0.00150
2016-12-04 22:02:11,213 : DEBUG : queueing job #9985 (9745 words, 51 sentences) at alpha 0.00149
2016-12-04 22:02:11,246 : DEBUG : queueing job #9986 (9809 words, 55 sentences) at alpha 0.00149
2016-12-04 22:02:11,257 : DEBUG : queueing job #9987 (9701 words, 32 sentences) at alpha 0.00148
2016-12-04 22:02:11,273 : DEBUG : queueing job #9988 (9931 words, 33 sentences) at alpha 0.00148
2016-12-04 22:02:11,278 : DEBUG : queueing job #9989 (9630 words, 68 sentences) at alpha 0.00148
2016-12-04 22:02:11,298 : DEBUG : queueing job #9990 (7323 words, 41 sentences) at alpha 0.00147
2016-12-04 22:02:11,318 : DEBUG : queueing job #9991 (9922 words, 13 sentences) at alpha 0.00147
2016-12-04 22:02:11,340 : DEBUG : queueing job #9992 (9813 words, 48 sentences) at alpha 0.00147
2016-12-04 22:02:11,341 : DEBUG : queueing job #9993 (9794 words, 32 sentences) at alpha 0.00146
2016-12-04 22:02:11,361 : DEBUG : queueing job #9994 (9741 words, 38 sentences) at alpha 0.00146
2016-12-04 22:02:11,382 : DEBUG : queueing job #9995 (9917 words, 40 sentences) at alpha 0.00146
2016-12-04 22:02:11,404 : DEBUG : queueing job #9996 (9718 words, 50 sentences) at alpha 0.00146
2016-12-04 22:02:11,405 : DEBUG : queueing job #9997 (9218 words, 57 sentences) at alpha 0.00145
2016-12-04 22:02:11,423 : DEBUG : queueing job #9998 (9963 words, 60 sentences) at alpha 0.00145
2016-12-04 22:02:11,444 : DEBUG : queueing job #9999 (9892 words, 36 sentences) at alpha 0.00144
2016-12-04 22:02:11,466 : DEBUG : queueing job #10000 (9577 words, 49 sentences) at alpha 0.00144
2016-12-04 22:02:11,467 : DEBUG : queueing job #10001 (9846 words, 45 sentences) at alpha 0.00143
2016-12-04 22:02:11,484 : DEBUG : queueing job #10002 (9996 words, 55 sentences) at alpha 0.00143
2016-12-04 22:02:11,491 : DEBUG : queueing job #10003 (9748 words, 60 sentences) at alpha 0.00143
2016-12-04 22:02:11,523 : DEBUG : queueing job #10004 (9846 words, 51 sentences) at alpha 0.00142
2016-12-04 22:02:11,530 : DEBUG : queueing job #10005 (9921 words, 44 sentences) at alpha 0.00142
2016-12-04 22:02:11,545 : DEBUG : queueing job #10006 (9438 words, 29 sentences) at alpha 0.00141
2016-12-04 22:02:11,555 : DEBUG : queueing job #10007 (9758 words, 38 sentences) at alpha 0.00141
2016-12-04 22:02:11,583 : DEBUG : queueing job #10008 (9939 words, 37 sentences) at alpha 0.00141
